"Data","Último","Abertura","Máxima","Mínima","Var%"
"24.03.2022","99,8000","99,8000","99,8000","99,8000","0,00%"
"25.03.2022","99,8000","99,8000","99,8000","99,8000","0,00%"
"28.03.2022","99,8000","99,8000","99,8000","99,8000","0,00%"
"29.03.2022","99,8000","99,8000","99,8000","99,8000","0,00%"
"30.03.2022","99,8000","99,8000","99,8000","99,8000","0,00%"
"31.03.2022","99,8000","99,8000","99,8000","99,8000","0,00%"
"01.04.2022","99,6600","99,6600","99,6600","99,6600","-0,14%"
"04.04.2022","99,6600","99,6600","99,6600","99,6600","0,00%"
"05.04.2022","99,6600","99,6600","99,6600","99,6600","0,00%"
"06.04.2022","99,6600","99,6600","99,6600","99,6500","0,00%"
"07.04.2022","99,6600","99,6600","99,6600","99,6600","0,00%"
"08.04.2022","99,6600","99,6600","99,6600","99,6600","0,00%"
"11.04.2022","99,6600","99,6600","99,6600","99,6500","0,00%"
"12.04.2022","99,6700","99,6600","99,6700","99,6500","0,01%"
"13.04.2022","99,6700","99,6700","99,6700","99,6700","0,00%"
"14.04.2022","99,6700","99,6700","99,6700","99,6700","0,00%"
"18.04.2022","99,6700","99,6700","99,6700","99,6700","0,00%"
"19.04.2022","99,6700","99,6700","99,6700","99,6700","0,00%"
"20.04.2022","99,6700","99,6700","99,6700","99,6700","0,00%"
"21.04.2022","99,6700","99,6700","99,6700","99,6700","0,00%"
"22.04.2022","99,6700","99,6700","99,6700","99,6700","0,00%"
"25.04.2022","99,6700","99,6700","99,6700","99,6700","0,00%"
"26.04.2022","99,6700","99,6700","99,6700","99,6700","0,00%"
"27.04.2022","99,6700","99,6700","99,6700","99,6700","0,00%"
"28.04.2022","99,6700","99,6700","99,6700","99,6700","0,00%"
"29.04.2022","99,6700","99,6700","99,6700","99,6700","0,00%"
"02.05.2022","99,2200","99,2200","99,2200","99,2200","-0,45%"
"03.05.2022","99,2200","99,2200","99,2200","99,2200","0,00%"
"04.05.2022","99,2300","99,2200","99,2300","99,2100","0,01%"
"05.05.2022","99,2300","99,2300","99,2300","99,2300","0,00%"
"06.05.2022","99,2300","99,2300","99,2300","99,2300","0,00%"
"09.05.2022","99,2300","99,2300","99,2300","99,2300","0,00%"
"10.05.2022","99,2300","99,2300","99,2300","99,2300","0,00%"
"11.05.2022","99,2300","99,2300","99,2300","99,2300","0,00%"
"12.05.2022","99,2300","99,2300","99,2300","99,2300","0,00%"
"13.05.2022","99,2300","99,2300","99,2300","99,2300","0,00%"
"16.05.2022","99,2300","99,2300","99,2300","99,2300","0,00%"
"17.05.2022","99,2300","99,2300","99,2300","99,2300","0,00%"
"18.05.2022","99,2300","99,2300","99,2300","99,2300","0,00%"
"19.05.2022","99,2300","99,2300","99,2300","99,2300","0,00%"
"20.05.2022","99,2300","99,2300","99,2300","99,2300","0,00%"
"23.05.2022","99,2300","99,2300","99,2300","99,2300","0,00%"
"24.05.2022","99,2300","99,2300","99,2300","99,2300","0,00%"
"25.05.2022","99,2300","99,2300","99,2300","99,2300","0,00%"
"26.05.2022","99,2300","99,2300","99,2300","99,2300","0,00%"
"27.05.2022","99,2300","99,2300","99,2300","99,2300","0,00%"
"31.05.2022","99,2300","99,2300","99,2300","99,2300","0,00%"
"01.06.2022","98,9200","98,9200","98,9200","98,9200","-0,31%"
"02.06.2022","98,9200","98,9200","98,9200","98,9200","0,00%"
"03.06.2022","98,9200","98,9200","98,9200","98,9200","0,00%"
"06.06.2022","98,9100","98,9200","98,9200","98,9100","-0,01%"
"07.06.2022","98,9100","98,9200","98,9200","98,9100","0,00%"
"08.06.2022","98,9100","98,9100","98,9200","98,9100","0,00%"
"09.06.2022","98,9100","98,9100","98,9100","98,9100","0,00%"
"10.06.2022","98,9000","98,9100","98,9100","98,8800","-0,01%"
"13.06.2022","98,8900","98,9000","98,9000","98,8100","-0,01%"
"14.06.2022","98,8100","98,8200","98,8300","98,8100","-0,08%"
"15.06.2022","98,7900","98,8100","98,8200","98,6700","-0,02%"
"16.06.2022","98,7900","98,7900","98,8000","98,7900","0,00%"
"17.06.2022","98,7900","98,7900","98,8000","98,7900","0,00%"
"21.06.2022","98,7900","98,8000","98,8000","98,7900","0,00%"
"22.06.2022","98,7900","98,7900","98,8000","98,7900","0,00%"
"23.06.2022","98,7900","98,8000","98,8000","98,7900","0,00%"
"24.06.2022","98,8000","98,8000","98,8000","98,7900","0,01%"
"27.06.2022","98,7900","98,7900","98,8000","98,7900","-0,01%"
"28.06.2022","98,7900","98,8000","98,8000","98,7900","0,00%"
"29.06.2022","98,7900","98,7900","98,8000","98,7900","0,00%"
"30.06.2022","98,8000","98,7900","98,8000","98,7900","0,01%"
"01.07.2022","98,3300","98,3300","98,3300","98,3200","-0,48%"
"05.07.2022","98,3300","98,3300","98,3300","98,3300","0,00%"
"06.07.2022","98,3300","98,3300","98,3300","98,3200","0,00%"
"07.07.2022","98,3200","98,3200","98,3300","98,3200","-0,01%"
"08.07.2022","98,3200","98,3300","98,3300","98,3200","0,00%"
"11.07.2022","98,3200","98,3200","98,3200","98,3200","0,00%"
"12.07.2022","98,3200","98,3200","98,3200","98,3200","0,00%"
"13.07.2022","98,3000","98,3200","98,3200","98,2800","-0,02%"
"14.07.2022","98,3100","98,3000","98,3100","98,2900","0,01%"
"15.07.2022","98,3100","98,3100","98,3200","98,3000","0,00%"
"18.07.2022","98,3100","98,3200","98,3200","98,3100","0,00%"
"19.07.2022","98,3100","98,3100","98,3200","98,3100","0,00%"
"20.07.2022","98,3100","98,3200","98,3200","98,3100","0,00%"
"21.07.2022","98,3200","98,3200","98,3200","98,3100","0,01%"
"22.07.2022","98,3200","98,3200","98,3200","98,3200","0,00%"
"25.07.2022","98,3200","98,3200","98,3200","98,3200","0,00%"
"26.07.2022","98,3200","98,3200","98,3200","98,3200","0,00%"
"27.07.2022","98,3200","98,3200","98,3300","98,3200","0,00%"
"28.07.2022","98,3300","98,3300","98,3300","98,3200","0,01%"
"29.07.2022","98,3300","98,3300","98,3300","98,3200","0,00%"
"01.08.2022","97,6700","97,6700","97,6700","97,6700","-0,67%"
"02.08.2022","97,6700","97,6700","97,6700","97,6700","0,00%"
"03.08.2022","97,6700","97,6700","97,6700","97,6700","0,00%"
"04.08.2022","97,6700","97,6700","97,6700","97,6700","0,00%"
"05.08.2022","97,6600","97,6700","97,6700","97,6400","-0,01%"
"08.08.2022","97,6600","97,6600","97,6600","97,6600","0,00%"
"09.08.2022","97,6600","97,6600","97,6600","97,6500","0,00%"
"10.08.2022","97,6700","97,6600","97,6700","97,6500","0,01%"
"11.08.2022","97,6700","97,6700","97,6700","97,6700","0,00%"
"12.08.2022","97,6700","97,6700","97,6700","97,6700","0,00%"
"15.08.2022","97,6700","97,6700","97,6700","97,6700","0,00%"
"16.08.2022","97,6700","97,6700","97,6700","97,6700","0,00%"
"17.08.2022","97,6700","97,6700","97,6700","97,6700","0,00%"
"18.08.2022","97,6700","97,6700","97,6700","97,6700","0,00%"
"19.08.2022","97,6700","97,6700","97,6700","97,6700","0,00%"
"22.08.2022","97,6700","97,6700","97,6700","97,6700","0,00%"
"23.08.2022","97,6700","97,6700","97,6700","97,6700","0,00%"
"24.08.2022","97,6700","97,6700","97,6700","97,6700","0,00%"
"25.08.2022","97,6700","97,6700","97,6700","97,6700","0,00%"
"26.08.2022","97,6700","97,6700","97,6700","97,6700","0,00%"
"29.08.2022","97,6700","97,6700","97,6700","97,6700","0,00%"
"30.08.2022","97,6700","97,6700","97,6700","97,6700","0,00%"
"31.08.2022","97,6700","97,6700","97,6700","97,6700","0,00%"
"01.09.2022","97,4600","97,4600","97,4700","97,4600","-0,22%"
"02.09.2022","97,4700","97,4600","97,4700","97,4600","0,01%"
"06.09.2022","97,4600","97,4800","97,4800","97,4600","-0,01%"
"07.09.2022","97,4600","97,4600","97,4700","97,4500","0,00%"
"08.09.2022","97,4500","97,4600","97,4600","97,4500","-0,01%"
"09.09.2022","97,4500","97,4500","97,4600","97,4500","0,00%"
"12.09.2022","97,4500","97,4500","97,4500","97,4500","0,00%"
"13.09.2022","97,4200","97,4500","97,4600","97,4100","-0,03%"
"14.09.2022","97,4300","97,4200","97,4300","97,4200","0,01%"
"15.09.2022","97,4300","97,4300","97,4300","97,4200","0,00%"
"16.09.2022","97,4300","97,4300","97,4400","97,4200","0,00%"
"19.09.2022","97,4300","97,4300","97,4400","97,4300","0,00%"
"20.09.2022","97,4300","97,4300","97,4400","97,4300","0,00%"
"21.09.2022","97,4400","97,4300","97,4400","97,4300","0,01%"
"22.09.2022","97,4400","97,4400","97,4400","97,4400","0,00%"
"23.09.2022","97,4400","97,4400","97,4400","97,4400","0,00%"
"26.09.2022","97,4400","97,4400","97,4400","97,4400","0,00%"
"27.09.2022","97,4400","97,4400","97,4400","97,4400","0,00%"
"28.09.2022","97,4400","97,4400","97,4400","97,4400","0,00%"
"29.09.2022","97,4400","97,4400","97,4400","97,4400","0,00%"
"30.09.2022","97,4400","97,4400","97,4400","97,4400","0,00%"
"03.10.2022","96,9200","96,9200","96,9200","96,9200","-0,53%"
"04.10.2022","96,9200","96,9200","96,9200","96,9200","0,00%"
"05.10.2022","96,9200","96,9200","96,9200","96,9200","0,00%"
"06.10.2022","96,9200","96,9200","96,9200","96,9200","0,00%"
"07.10.2022","96,9200","96,9200","96,9200","96,9200","0,00%"
"10.10.2022","96,9200","96,9200","96,9200","96,9200","0,00%"
"11.10.2022","96,9200","96,9200","96,9200","96,9200","0,00%"
"12.10.2022","96,9200","96,9200","96,9200","96,9200","0,00%"
"13.10.2022","96,9200","96,9200","96,9200","96,9200","0,00%"
"14.10.2022","96,9200","96,9200","96,9200","96,9200","0,00%"
"17.10.2022","96,9200","96,9200","96,9200","96,9200","0,00%"
"18.10.2022","96,9200","96,9200","96,9200","96,9200","0,00%"
"19.10.2022","96,9200","96,9200","96,9200","96,9200","0,00%"
"20.10.2022","96,9200","96,9200","96,9200","96,9200","0,00%"
"21.10.2022","96,9200","96,9200","96,9200","96,9200","0,00%"
"24.10.2022","96,9200","96,9200","96,9200","96,9200","0,00%"
"25.10.2022","96,9200","96,9200","96,9200","96,9200","0,00%"
"26.10.2022","96,9200","96,9200","96,9200","96,9200","0,00%"
"27.10.2022","96,9200","96,9200","96,9200","96,9200","0,00%"
"28.10.2022","96,9200","96,9200","96,9200","96,9200","0,00%"
"31.10.2022","96,9200","96,9200","96,9200","96,9200","0,00%"
"01.11.2022","96,2200","96,2200","96,2200","96,2200","-0,72%"
"02.11.2022","96,2200","96,2200","96,2200","96,2100","0,00%"
"03.11.2022","96,2200","96,2200","96,2200","96,2200","0,00%"
"04.11.2022","96,2200","96,2200","96,2200","96,2100","0,00%"
"07.11.2022","96,2200","96,2200","96,2200","96,2200","0,00%"
"08.11.2022","96,2200","96,2200","96,2200","96,2200","0,00%"
"09.11.2022","96,2200","96,2200","96,2200","96,2200","0,00%"
"10.11.2022","96,2200","96,2200","96,2200","96,2200","0,00%"
"11.11.2022","96,2200","96,2200","96,2200","96,2200","0,00%"
"14.11.2022","96,2200","96,2200","96,2200","96,2200","0,00%"
"15.11.2022","96,2200","96,2200","96,2200","96,2200","0,00%"
"16.11.2022","96,2200","96,2200","96,2200","96,2200","0,00%"
"17.11.2022","96,2200","96,2200","96,2200","96,2200","0,00%"
"18.11.2022","96,2200","96,2200","96,2200","96,2200","0,00%"
"21.11.2022","96,2200","96,2200","96,2200","96,2200","0,00%"
"22.11.2022","96,2200","96,2200","96,2200","96,2200","0,00%"
"23.11.2022","96,2200","96,2200","96,2200","96,2200","0,00%"
"25.11.2022","96,2200","96,2200","96,2200","96,2200","0,00%"
"28.11.2022","96,2200","96,2200","96,2200","96,2200","0,00%"
"29.11.2022","96,2200","96,2200","96,2200","96,2200","0,00%"
"30.11.2022","96,2200","96,2200","96,2200","96,2200","0,00%"
"01.12.2022","95,8800","95,8800","95,8800","95,8800","-0,35%"
"02.12.2022","95,8800","95,8800","95,8800","95,8700","0,00%"
"05.12.2022","95,8800","95,8800","95,8800","95,8800","0,00%"
"06.12.2022","95,8800","95,8800","95,8800","95,8800","0,00%"
"07.12.2022","95,8800","95,8800","95,8900","95,8800","0,00%"
"08.12.2022","95,8900","95,8900","95,8900","95,8800","0,01%"
"09.12.2022","95,8800","95,8800","95,8900","95,8800","-0,01%"
"12.12.2022","95,8800","95,8900","95,8900","95,8800","0,00%"
"13.12.2022","95,8900","95,8800","95,8900","95,8800","0,01%"
"14.12.2022","95,8900","95,8900","95,8900","95,8900","0,00%"
"15.12.2022","95,8900","95,8900","95,8900","95,8900","0,00%"
"16.12.2022","95,8900","95,8900","95,8900","95,8900","0,00%"
"19.12.2022","95,8900","95,8900","95,9000","95,8900","0,00%"
"20.12.2022","95,9000","95,9000","95,9000","95,8900","0,01%"
"21.12.2022","95,8900","95,8900","95,9000","95,8900","-0,01%"
"22.12.2022","95,8900","95,9000","95,9000","95,8900","0,00%"
"23.12.2022","95,8900","95,9000","95,9000","95,8900","0,00%"
"27.12.2022","95,8900","95,8900","95,9000","95,8900","0,00%"
"28.12.2022","95,8900","95,8900","95,9000","95,8900","0,00%"
"29.12.2022","95,9000","95,9000","95,9000","95,8900","0,01%"
"30.12.2022","95,9000","95,8900","95,9000","95,8900","0,00%"
"03.01.2023","95,6700","95,6700","95,6700","95,6700","-0,24%"
"04.01.2023","95,6700","95,6700","95,6700","95,6700","0,00%"
"05.01.2023","95,6700","95,6700","95,6700","95,6700","0,00%"
"06.01.2023","95,6700","95,6700","95,6700","95,6700","0,00%"
"09.01.2023","95,6700","95,6700","95,6700","95,6700","0,00%"
"10.01.2023","95,6700","95,6700","95,6700","95,6700","0,00%"
"11.01.2023","95,6700","95,6700","95,6700","95,6700","0,00%"
"12.01.2023","95,6700","95,6700","95,6700","95,6700","0,00%"
"13.01.2023","95,6700","95,6700","95,6700","95,6700","0,00%"
"17.01.2023","95,6700","95,6700","95,6700","95,6700","0,00%"
"18.01.2023","95,6700","95,6700","95,6700","95,6700","0,00%"
"19.01.2023","95,6700","95,6700","95,6700","95,6700","0,00%"
"20.01.2023","95,6700","95,6700","95,6700","95,6700","0,00%"
"23.01.2023","95,6700","95,6700","95,6700","95,6700","0,00%"
"24.01.2023","95,6700","95,6700","95,6700","95,6700","0,00%"
"25.01.2023","95,6700","95,6700","95,6700","95,6700","0,00%"
"26.01.2023","95,6700","95,6700","95,6700","95,6700","0,00%"
"27.01.2023","95,6700","95,6700","95,6700","95,6700","0,00%"
"30.01.2023","95,6700","95,6700","95,6725","95,6700","0,00%"
"31.01.2023","95,6675","95,6700","95,6700","95,6675","0,00%"
"01.02.2023","95,4275","95,4225","95,4300","95,4175","-0,25%"
"02.02.2023","95,4275","95,4275","95,4300","95,4250","0,00%"
"03.02.2023","95,4275","95,4300","95,4300","95,4275","0,00%"
"05.02.2023","95,4275","95,4275","95,4275","95,4275","0,00%"
"06.02.2023","95,4250","95,4275","95,4300","95,4250","0,00%"
"07.02.2023","95,4300","95,4275","95,4300","95,4275","0,01%"
"08.02.2023","95,4300","95,4275","95,4300","95,4275","0,00%"
"09.02.2023","95,4275","95,4300","95,4300","95,4275","0,00%"
"10.02.2023","95,4300","95,4300","95,4325","95,4275","0,00%"
"12.02.2023","95,4300","95,4325","95,4325","95,4300","0,00%"
"13.02.2023","95,4300","95,4325","95,4325","95,4275","0,00%"
"14.02.2023","95,4275","95,4300","95,4300","95,4275","0,00%"
"15.02.2023","95,4275","95,4300","95,4300","95,4275","0,00%"
"16.02.2023","95,4275","95,4300","95,4300","95,4275","0,00%"
"17.02.2023","95,4275","95,4300","95,4300","95,4275","0,00%"
"20.02.2023","95,4275","95,4275","95,4275","95,4275","0,00%"
"21.02.2023","95,4275","95,4275","95,4300","95,4275","0,00%"
"22.02.2023","95,4275","95,4300","95,4300","95,4275","0,00%"
"23.02.2023","95,4275","95,4275","95,4300","95,4275","0,00%"
"24.02.2023","95,4300","95,4300","95,4300","95,4275","0,00%"
"27.02.2023","95,4275","95,4300","95,4300","95,4275","0,00%"
"28.02.2023","95,4275","95,4275","95,4300","95,4275","0,00%"
"01.03.2023","95,3350","95,3350","95,3375","95,3300","-0,10%"
"02.03.2023","95,3325","95,3350","95,3375","95,3300","0,00%"
"03.03.2023","95,3325","95,3375","95,3375","95,3325","0,00%"
"05.03.2023","95,3325","95,3325","95,3325","95,3325","0,00%"
"06.03.2023","95,3325","95,3325","95,3350","95,3325","0,00%"
"07.03.2023","95,3075","95,3325","95,3375","95,3050","-0,03%"
"08.03.2023","95,2975","95,3075","95,3100","95,2975","-0,01%"
"09.03.2023","95,3050","95,3000","95,3150","95,2975","0,01%"
"10.03.2023","95,3375","95,3150","95,3425","95,3125","0,03%"
"12.03.2023","95,3600","95,3450","95,3775","95,3450","0,02%"
"13.03.2023","95,3950","95,3425","95,5075","95,3425","0,04%"
"14.03.2023","95,3625","95,3850","95,4000","95,3525","-0,03%"
"15.03.2023","95,3825","95,3550","95,4025","95,3525","0,02%"
"16.03.2023","95,3650","95,3900","95,4000","95,3575","-0,02%"
"17.03.2023","95,3750","95,3725","95,3850","95,3575","0,01%"
"19.03.2023","95,3700","95,3750","95,3750","95,3700","-0,01%"
"20.03.2023","95,3700","95,3750","95,3875","95,3600","0,00%"
"21.03.2023","95,3650","95,3700","95,3725","95,3600","-0,01%"
"22.03.2023","95,3525","95,3625","95,3675","95,3500","-0,01%"
"23.03.2023","95,3525","95,3550","95,3550","95,3525","0,00%"
"24.03.2023","95,3525","95,3525","95,3575","95,3525","0,00%"
"26.03.2023","95,3525","95,3525","95,3525","95,3525","0,00%"
"27.03.2023","95,3500","95,3525","95,3550","95,3500","0,00%"
"28.03.2023","95,3500","95,3500","95,3525","95,3500","0,00%"
"29.03.2023","95,3500","95,3525","95,3525","95,3500","0,00%"
"30.03.2023","95,3500","95,3525","95,3525","95,3500","0,00%"
"31.03.2023","95,1850","95,3525","95,3525","95,1850","-0,17%"
"02.04.2023","95,1825","95,1850","95,1850","95,1825","0,00%"
"03.04.2023","95,1850","95,1850","95,1850","95,1800","0,00%"
"04.04.2023","95,1825","95,1825","95,1850","95,1800","0,00%"
"05.04.2023","95,1850","95,1825","95,1850","95,1800","0,00%"
"06.04.2023","95,1800","95,1825","95,1850","95,1800","-0,01%"
"07.04.2023","95,1750","95,1825","95,1825","95,1750","-0,01%"
"09.04.2023","95,1750","95,1750","95,1750","95,1750","0,00%"
"10.04.2023","95,1725","95,1750","95,1775","95,1725","0,00%"
"11.04.2023","95,1725","95,1725","95,1750","95,1725","0,00%"
"12.04.2023","95,1725","95,1725","95,1750","95,1725","0,00%"
"13.04.2023","95,1725","95,1750","95,1750","95,1725","0,00%"
"14.04.2023","95,1700","95,1725","95,1750","95,1700","0,00%"
"16.04.2023","95,1700","95,1700","95,1700","95,1700","0,00%"
"17.04.2023","95,1700","95,1700","95,1725","95,1700","0,00%"
"18.04.2023","95,1700","95,1725","95,1725","95,1700","0,00%"
"19.04.2023","95,1700","95,1725","95,1725","95,1700","0,00%"
"20.04.2023","95,1700","95,1700","95,1725","95,1700","0,00%"
"21.04.2023","95,1700","95,1700","95,1725","95,1700","0,00%"
"23.04.2023","95,1700","95,1700","95,1700","95,1700","0,00%"
"24.04.2023","95,1700","95,1700","95,1725","95,1700","0,00%"
"25.04.2023","95,1700","95,1725","95,1725","95,1700","0,00%"
"26.04.2023","95,1725","95,1725","95,1725","95,1700","0,00%"
"27.04.2023","95,1700","95,1725","95,1725","95,1700","0,00%"
"28.04.2023","94,9800","95,1700","95,1725","94,9800","-0,20%"
"30.04.2023","94,9700","94,9775","94,9775","94,9700","-0,01%"
"01.05.2023","94,9575","94,9775","94,9775","94,9525","-0,01%"
"02.05.2023","94,9775","94,9550","94,9975","94,9500","0,02%"
"03.05.2023","94,9525","94,9775","94,9800","94,9500","-0,03%"
"04.05.2023","94,9625","94,9650","94,9725","94,9550","0,01%"
"05.05.2023","94,9550","94,9625","94,9625","94,9550","-0,01%"
"08.05.2023","94,9525","94,9575","94,9575","94,9525","0,00%"
"09.05.2023","94,9500","94,9550","94,9550","94,9500","0,00%"
"10.05.2023","94,9525","94,9500","94,9525","94,9500","0,00%"
"11.05.2023","94,9475","94,9525","94,9525","94,9475","-0,01%"
"12.05.2023","94,9475","94,9475","94,9500","94,9475","0,00%"
"15.05.2023","94,9475","94,9475","94,9500","94,9475","0,00%"
"16.05.2023","94,9450","94,9500","94,9500","94,9450","0,00%"
"17.05.2023","94,9450","94,9475","94,9475","94,9425","0,00%"
"18.05.2023","94,9450","94,9450","94,9450","94,9425","0,00%"
"19.05.2023","94,9425","94,9425","94,9450","94,9425","0,00%"
"21.05.2023","94,9425","94,9450","94,9450","94,9425","0,00%"
"22.05.2023","94,9425","94,9450","94,9450","94,9425","0,00%"
"23.05.2023","94,9425","94,9425","94,9450","94,9425","0,00%"
"24.05.2023","94,9425","94,9450","94,9450","94,9425","0,00%"
"25.05.2023","94,9450","94,9425","94,9450","94,9425","0,00%"
"26.05.2023","94,9425","94,9450","94,9450","94,9425","0,00%"
